10.0762	64.7124	44.4157	3.83024
87.6051	25.7086	46.7109	3.11495
109.268	33.7375	82.2419	4.1291
2.6091	59.4451	22.7471	3.64527
74.3699	67.6311	44.4077	3.84443
89.726	45.5705	50.6957	3.73566
59.7777	24.6974	2.34131	3.73165
90.8918	115.96	79.8555	3.5537
48.0296	83.0865	-0.0848368	3.58708
23.5887	22.3887	72.1286	4.11226
83.2274	4.31892	67.0334	4.17895
49.2042	3.5777	87.5685	3.25918
15.1928	48.3936	14.4487	3.07201
112.521	12.7733	110.13	3.57143
73.8707	96.157	56.0239	4.15527
21.4419	4.2348	27.3996	3.78258
101.647	15.1679	95.7365	3.83975
76.2244	33.1798	81.0309	3.21485
77.6549	13.0683	96.7285	3.50961
3.03864	6.5188	19.0714	3.70141
87.1194	6.95992	83.532	3.79346
71.345	25.4335	39.2018	3.40425
105.601	94.0515	16.9647	3.41685
18.6022	103.192	106.012	4.07083
97.8132	42.4681	26.0553	3.29508
65.2774	60.4482	18.5676	3.42894
25.2972	78.1548	9.26834	3.08597
101.071	33.766	13.5042	3.48506
9.47611	35.8512	7.15807	3.43492
38.3853	2.1846	88.6525	3.21602
70.4936	49.5437	113.687	3.88118
98.5268	38.5243	57.6361	4.02081
79.7027	4.04958	88.5162	3.42879
85.8228	75.1327	3.33271	3.36945
2.30341	51.938	40.2599	3.65453
47.1596	13.6578	68.5619	3.37914
107.213	37.1242	56.5208	4.33193
20.0264	10.5642	18.5262	4.28849
77.7508	22.3664	37.7354	3.66925
29.2062	103.147	83.2515	3.34628
38.8815	86.5536	106.412	4.06168
-0.9401	34.6494	92.6471	4.03071
28.3581	107.61	61.4754	4.34101
15.1633	76.5376	31.447	4.19017
78.8228	91.0795	16.8423	3.72116
77.7595	14.7079	105.078	4.32358
4.33342	69.9486	47.344	3.9791
43.7113	101.105	55.0976	3.73449
18.7771	97.7669	73.5475	3.78209
110.4	109.681	103.294	3.43392
6.10637	63.4783	85.6309	3.73306
78.9674	71.2023	7.3052	3.14484
84.8001	99.2035	54.3864	3.21586
21.6725	90.0019	111.105	3.63524
5.89419	53.136	84.0076	3.41358
83.3905	25.5211	82.2311	3.6015
46.0439	96.5695	48.2698	3.50824
2.07079	52.2262	113.353	3.42201
13.8646	25.3858	69.4358	3.44153
23.4013	94.5368	59.3054	3.61689
40.5579	57.6429	74.378	3.20169
16.3793	38.0635	43.9122	3.39771
63.6535	19.1785	106.834	3.98186
40.8269	101.678	101.339	4.18747
25.4673	14.9518	74.1971	3.64179
20.702	28.6564	94.5671	3.73403
